"Reviewer","index","DOI","URL","Citation","Journal"
"Reviewer3",549,"10.5194/hess-21-117-2017","https://doi.org/10.5194/hess-21-117-2017","Hoch, J.M.; Haag, A.V.; Van Dam, A.; Winsemius, H.C.; Van Beek, L.P.H.; Bierkens, M.F.P. (2017) Assessing the impact of hydrodynamics on large-scale flood wave propagation &ndash; A case study for the Amazon Basin. Hydrology and Earth System Sciences. 21, 117-132.","Hydrology and Earth System Sciences"
"Reviewer3",550,"10.5194/hess-21-153-2017","https://doi.org/10.5194/hess-21-153-2017","Minkman, E.; Van Der Sanden, M.; Rutten, M. (2017) Practitioners' viewpoints on citizen science in water management: A case study in Dutch regional water resource management. Hydrology and Earth System Sciences. 21, 153-167.","Hydrology and Earth System Sciences"
"Reviewer3",567,"10.1111/1752-1688.12571","https://doi.org/10.1111/1752-1688.12571","Pyo, J.; Baek, S.-S.; Kim, M.; Park, S.; Lee, H.; Ra, J.-S.; Cho, K.H. (2017) Optimizing Agricultural Best Management Practices in a Lake Erie Watershed. Journal of the American Water Resources Association. 53, 1281-1292.","Journal of the American Water Resources Association"
"Reviewer3",589,"10.1111/1752-1688.12564","https://doi.org/10.1111/1752-1688.12564","Nelson, A.M.; Moriasi, D.N.; Talebizadeh, M.; Steiner, J.L.; Confesor, R.B.; Gowda, P.H.; Starks, P.J.; Tadesse, H. (2017) Impact of Length of Dataset on Streamflow Calibration Parameters and Performance of APEX Model. Journal of the American Water Resources Association. 53, 1164-1177.","Journal of the American Water Resources Association"
"Reviewer3",639,"10.1111/1752-1688.12496","https://doi.org/10.1111/1752-1688.12496","Eddy, M.C.; Moreda, F.G.; Dykes, R.M.; Bergenroth, B.; Parks, A.; Rineer, J. (2017) The Watershed Flow and Allocation Model: An NHDPlus-Based Watershed Modeling Approach for Multiple Scales and Conditions. Journal of the American Water Resources Association. 53, 6-29.","Journal of the American Water Resources Association"
"Reviewer3",667,"10.1111/1752-1688.12602","https://doi.org/10.1111/1752-1688.12602","Carr, K.J.; Tu, T.; Ercan, A.; Kavvas, M.L. (2017) Evaluating the Applicability of a Two-dimensional Flow Model of a Highly Heterogeneous Domain to Flow and Environmental Management. Journal of the American Water Resources Association. NA, .","Journal of the American Water Resources Association"
"Reviewer3",668,"10.1016/j.jhydrol.2017.10.009","https://doi.org/10.1016/j.jhydrol.2017.10.009","Lu, H.; Ren, L.; Chen, Y.; Tian, P.; Liu, J. (2017) A cloud model based multi-attribute decision making approach for selection and evaluation of groundwater management schemes. Journal of Hydrology. 555, 881-893.","Journal of Hydrology"
"Reviewer3",701,"10.1016/j.jhydrol.2017.10.038","https://doi.org/10.1016/j.jhydrol.2017.10.038","Abaza, M.; Anctil, F.; Fortin, V.; Perreault, L. (2017) On the incidence of meteorological and hydrological processors: Effect of resolution, sharpness and reliability of hydrological ensemble forecasts. Journal of Hydrology. 555, 371-384.","Journal of Hydrology"
"Reviewer3",767,"10.1016/j.jhydrol.2016.08.029","https://doi.org/10.1016/j.jhydrol.2016.08.029","Ramandi, H.L.; Mostaghimi, P.; Armstrong, R.T. (2017) Digital rock analysis for accurate prediction of fractured media permeability. Journal of Hydrology. 554, 817-826.","Journal of Hydrology"
"Reviewer3",843,"10.1016/j.jhydrol.2017.07.058","https://doi.org/10.1016/j.jhydrol.2017.07.058","Sadat-Noori, M.; Santos, I.R.; Tait, D.R.; Reading, M.J.; Sanders, C.J. (2017) High porewater exchange in a mangrove-dominated estuary revealed from short-lived radium isotopes. Journal of Hydrology. 553, 188-198.","Journal of Hydrology"
"Reviewer3",872,"10.1016/j.jhydrol.2017.07.004","https://doi.org/10.1016/j.jhydrol.2017.07.004","Bordoni, M.; Bittelli, M.; Valentino, R.; Chersich, S.; Meisina, C. (2017) Improving the estimation of complete field soil water characteristic curves through field monitoring data. Journal of Hydrology. 552, 283-305.","Journal of Hydrology"
"Reviewer3",896,"10.1016/j.jhydrol.2017.07.034","https://doi.org/10.1016/j.jhydrol.2017.07.034","Menció, A.; Casamitjana, X.; Mas-Pla, J.; Coll, N.; Compte, J.; Martinoy, M.; Pascual, J.; Quintana, X.D. (2017) Groundwater dependence of coastal lagoons: The case of La Pletera salt marshes (NE Catalonia). Journal of Hydrology. 552, 793-806.","Journal of Hydrology"
"Reviewer3",943,"10.1016/j.jhydrol.2017.06.030","https://doi.org/10.1016/j.jhydrol.2017.06.030","Barbetta, S.; Coccia, G.; Moramarco, T.; Brocca, L.; Todini, E. (2017) The multi temporal/multi-model approach to predictive uncertainty assessment in real-time flood forecasting. Journal of Hydrology. 551, 555-576.","Journal of Hydrology"
"Reviewer3",961,"10.1016/j.jhydrol.2017.03.039","https://doi.org/10.1016/j.jhydrol.2017.03.039","Inam, A.; Adamowski, J.; Prasher, S.; Halbe, J.; Malard, J.; Albano, R. (2017) Coupling of a distributed stakeholder-built system dynamics socio-economic model with SAHYSMOD for sustainable soil salinity management – Part 1: Model development. Journal of Hydrology. 551, 596-618.","Journal of Hydrology"
"Reviewer3",968,"10.1016/j.jhydrol.2017.06.010","https://doi.org/10.1016/j.jhydrol.2017.06.010","Raei, E.; Nikoo, M.R.; Pourshahabi, S. (2017) A multi-objective simulation-optimization model for in situ bioremediation of groundwater contamination: Application of bargaining theory. Journal of Hydrology. 551, 407-422.","Journal of Hydrology"
"Reviewer3",985,"10.1016/j.jhydrol.2017.05.020","https://doi.org/10.1016/j.jhydrol.2017.05.020","Genxu, W.; Tianxu, M.; Juan, C.; Chunlin, S.; Kewei, H. (2017) Processes of runoff generation operating during the spring and autumn seasons in a permafrost catchment on semi-arid plateaus. Journal of Hydrology. 550, 307-317.","Journal of Hydrology"
"Reviewer3",1036,"10.1016/j.jhydrol.2017.04.040","https://doi.org/10.1016/j.jhydrol.2017.04.040","Kim, J.-H.; Kim, K.-H.; Thao, N.T.; Batsaikhan, B.; Yun, S.-T. (2017) Hydrochemical assessment of freshening saline groundwater using multiple end-members mixing modeling: A study of Red River delta aquifer, Vietnam. Journal of Hydrology. 549, 703-714.","Journal of Hydrology"
"Reviewer3",1094,"10.1016/j.jhydrol.2017.02.054","https://doi.org/10.1016/j.jhydrol.2017.02.054","Coelho, V.H.R.; Montenegro, S.; Almeida, C.N.; Silva, B.B.; Oliveira, L.M.; Gusmão, A.C.V.; Freitas, E.S.; Montenegro, A.A.A. (2017) Alluvial groundwater recharge estimation in semi-arid environment using remotely sensed data. Journal of Hydrology. 548, 1-15.","Journal of Hydrology"
"Reviewer3",1112,"10.1016/j.jhydrol.2017.03.046","https://doi.org/10.1016/j.jhydrol.2017.03.046","Zhang, X.C.J.; Wang, Z.L. (2017) Interrill soil erosion processes on steep slopes. Journal of Hydrology. 548, 652-664.","Journal of Hydrology"
"Reviewer3",1237,"10.1016/j.jhydrol.2016.12.037","https://doi.org/10.1016/j.jhydrol.2016.12.037","McGrane, S.J.; Hutchins, M.G.; Miller, J.D.; Bussi, G.; Kjeldsen, T.R.; Loewenthal, M. (2017) During a winter of storms in a small UK catchment, hydrology and water quality responses follow a clear rural-urban gradient. Journal of Hydrology. 545, 463-477.","Journal of Hydrology"
"Reviewer3",1295,"10.1016/j.jhydrol.2016.11.027","https://doi.org/10.1016/j.jhydrol.2016.11.027","Hancock, G.R.; Verdon-Kidd, D.; Lowry, J.B.C. (2017) Sediment output from a post-mining catchment – Centennial impacts using stochastically generated rainfall. Journal of Hydrology. 544, 180-194.","Journal of Hydrology"
"Reviewer3",1310,"10.1016/j.jhydrol.2016.11.053","https://doi.org/10.1016/j.jhydrol.2016.11.053","Barbarossa, V.; Huijbregts, M.A.J.; Hendriks, A.J.; Beusen, A.H.W.; Clavreul, J.; King, H.; Schipper, A.M. (2017) Developing and testing a global-scale regression model to quantify mean annual streamflow. Journal of Hydrology. 544, 479-487.","Journal of Hydrology"
"Reviewer3",1311,"10.1016/j.jhydrol.2017.08.028","https://doi.org/10.1016/j.jhydrol.2017.08.028","Corona, C.R.; Gurdak, J.J.; Dickinson, J.E.; Ferré, T.P.A.; Maurer, E.P. (2017) Climate variability and vadose zone controls on damping of transient recharge. Journal of Hydrology. NA, .","Journal of Hydrology"
"Reviewer3",1427,"10.1061/(ASCE)WR.1943-5452.0000740","https://doi.org/10.1061/(ASCE)WR.1943-5452.0000740","Lewis, S.E.; Popp, J.S.; English, L.A.; Odetola, T.O. (2017) Willingness to pay for riparian zones in an ozark watershed. Journal of Water Resources Planning and Management. 143, NA.","Journal of Water Resources Planning and Management"
"Reviewer3",1471,"10.1002/2016WR020135","https://doi.org/10.1002/2016WR020135","Pina, J.; Tilmant, A.; Côté, P.; Gibson, S.A.; Cai, C. (2017) Flow Dependence of Suspended Sediment Gradations. Water Resources Research. 53, 9546-9563.","Water Resources Research"
"Reviewer3",1507,"10.1002/2017WR021253","https://doi.org/10.1002/2017WR021253","Klotz, D.; Herrnegger, M.; Schulz, K. (2017) Symbolic Regression for the Estimation of Transfer Functions of Hydrological Models. Water Resources Research. 53, 9402-9423.","Water Resources Research"
"Reviewer3",1592,"10.1002/2016WR019997","https://doi.org/10.1002/2016WR019997","Bottacin-Busolin, A.; Zhou, Z.; Smith, J.A.; Yang, L.; Baeck, M.L.; Chaney, M.; Ten Veldhuis, M.-C.; Deng, H.; Liu, S. (2017) The complexities of urban flood response: Flood frequency analyses for the Charlotte metropolitan region. Water Resources Research. 53, 7401-7425.","Water Resources Research"
"Reviewer3",1627,"10.1002/2016WR019869","https://doi.org/10.1002/2016WR019869","Tuttle, S.E.; Salvucci, G.D. (2017) Confounding factors in determining causal soil moisture-precipitation feedback. Water Resources Research. 53, 5531-5544.","Water Resources Research"
"Reviewer3",1645,"10.1002/2016WR019862","https://doi.org/10.1002/2016WR019862","Cruz, B.C.; Furrer, J.M.; Guo, Y.-S.; Dougherty, D.; Hinestroza, H.F.; Hernandez, J.S.; Gage, D.J.; Cho, Y.K.; Shor, L.M. (2017) Pore-scale water dynamics during drying and the impacts of structure and surface wettability. Water Resources Research. 53, 5585-5600.","Water Resources Research"
"Reviewer3",1653,"10.1002/2017WR020561","https://doi.org/10.1002/2017WR020561","Zen, S.; Gurnell, A.M.; Zolezzi, G.; Surian, N. (2017) Exploring the role of trees in the evolution of meander bends: The Tagliamento River, Italy. Water Resources Research. 53, 5943-5962.","Water Resources Research"
"Reviewer3",1715,"10.1002/2016WR020102","https://doi.org/10.1002/2016WR020102","Cheng, F.Y.; Basu, N.B. (2017) Biogeochemical hotspots: Role of small water bodies in landscape nutrient processing. Water Resources Research. 53, 5038-5056.","Water Resources Research"
"Reviewer3",1791,"10.1002/2016WR019773","https://doi.org/10.1002/2016WR019773","Levers, L.R.; Schwabe, K.A. (2017) Biofuel as an Integrated Farm Drainage Management crop: A bioeconomic analysis. Water Resources Research. 53, 2940-2955.","Water Resources Research"
"Reviewer3",1799,"10.1002/2017WR020362","https://doi.org/10.1002/2017WR020362","Engdahl, N.B.; Benson, D.A.; Bolster, D. (2017) Lagrangian simulation of mixing and reactions in complex geochemical systems. Water Resources Research. 53, 3513-3522.","Water Resources Research"
"Reviewer3",1832,"10.1002/2017WR020476","https://doi.org/10.1002/2017WR020476","Hutton, C.; Wagener, T.; Freer, J.; Han, D.; Duffy, C.; Arheimer, B. (2017) Reply to comment by Melsen et al. on “Most computational hydrology is not reproducible, so is it really science?”. Water Resources Research. 53, 2570-2571.","Water Resources Research"
"Reviewer3",1833,"10.1002/2016WR018934","https://doi.org/10.1002/2016WR018934","Bao, C.; Li, L.; Shi, Y.; Duffy, C. (2017) Understanding watershed hydrogeochemistry: 1. Development of RT-Flux-PIHM. Water Resources Research. 53, 2328-2345.","Water Resources Research"
"Reviewer3",1849,"10.1002/2016WR020078","https://doi.org/10.1002/2016WR020078","Baker, V.R. (2017) Debates—Hypothesis testing in hydrology: Pursuing certainty versus pursuing uberty. Water Resources Research. 53, 1770-1778.","Water Resources Research"
"Reviewer3",1850,"10.1002/2016WR020190","https://doi.org/10.1002/2016WR020190","Añel, J.A. (2017) Comment on “Most computational hydrology is not reproducible, so is it really science?” by Christopher Hutton et al.. Water Resources Research. 53, 2572-2574.","Water Resources Research"
"Reviewer3",1859,"10.1002/2016WR019842","https://doi.org/10.1002/2016WR019842","Chen, J.; Zhong, P.-A.; Zhang, Y.; Navar, D.; Yeh, W.W.-G. (2017) A decomposition-integration risk analysis method for real-time operation of a complex flood control system. Water Resources Research. 53, 2490-2506.","Water Resources Research"
"Reviewer3",1876,"10.1002/2016WR019730","https://doi.org/10.1002/2016WR019730","Aguirre, A.A.; Derry, L.A.; Mills, T.J.; Anderson, S.P. (2017) Colloidal transport in the Gordon Gulch catchment of the Boulder Creek CZO and its effect on C-Q relationships for silicon. Water Resources Research. 53, 2368-2383.","Water Resources Research"
"Reviewer3",1879,"10.1002/2016WR019854","https://doi.org/10.1002/2016WR019854","Luhmann, A.J.; Tutolo, B.M.; Bagley, B.C.; Mildner, D.F.R.; Seyfried, Jr., W.E.; Saar, M.O.; Wang, Q.; Savić, D.A.; Kapelan, Z. (2017) GALAXY: A new hybrid MOEA for the optimal design of Water Distribution Systems. Water Resources Research. 53, 1997-2015.","Water Resources Research"
"Reviewer3",1955,"10.1002/2016WR019449","https://doi.org/10.1002/2016WR019449","Cihan, A.; Birkholzer, J.; Trevisan, L.; Gonzalez-Nicolas, A.; Illangasekare, T. (2017) Investigation of representing hysteresis in macroscopic models of two-phase flow in porous media using intermediate scale experimental data. Water Resources Research. 53, 199-221.","Water Resources Research"
"Reviewer3",1963,"10.1002/2016WR019405","https://doi.org/10.1002/2016WR019405","Knights, D.; Sawyer, A.H.; Barnes, R.T.; Musial, C.T.; Bray, S. (2017) Tidal controls on riverbed denitrification along a tidal freshwater zone. Water Resources Research. 53, 799-816.","Water Resources Research"
"Reviewer3",1967,"10.1002/2016WR019749","https://doi.org/10.1002/2016WR019749","Trevisan, L.; Pini, R.; Cihan, A.; Birkholzer, J.T.; Zhou, Q.; González-Nicolás, A.; Illangasekare, T.H. (2017) Imaging and quantification of spreading and trapping of carbon dioxide in saline aquifers using meter-scale laboratory experiments. Water Resources Research. 53, 485-502.","Water Resources Research"
"Reviewer4",12,"10.1016/j.envsoft.2016.11.003","https://doi.org/10.1016/j.envsoft.2016.11.003","Zulkafli, Z.; Perez, K.; Vitolo, C.; Buytaert, W.; Karpouzoglou, T.; Dewulf, A.; De Bièvre, B.; Clark, J.; Hannah, D.M.; Shaheed, S.; Kotir, J.H.; Brown, G.; Marshall, N.; Johnstone, R.; Donato, D.I. (2017) Simple, efficient allocation of modelling runs on heterogeneous clusters with MPI. Environmental Modelling and Software. 88, 48-57.","Environmental Modelling and Software"
"Reviewer4",31,"10.1016/j.envsoft.2017.01.024","https://doi.org/10.1016/j.envsoft.2017.01.024","Essawy, B.T.; Goodall, J.L.; Xu, H.; Gil, Y. (2017) Evaluation of the OntoSoft Ontology for describing metadata for legacy hydrologic modeling software. Environmental Modelling and Software. 92, 317-329.","Environmental Modelling and Software"
"Reviewer4",32,"10.1016/j.envsoft.2017.06.024","https://doi.org/10.1016/j.envsoft.2017.06.024","Han, E.; Ines, A.V.M.; Baethgen, W.E. (2017) Climate-Agriculture-Modeling and Decision Tool (CAMDT): A software framework for climate risk management in agriculture. Environmental Modelling and Software. 95, 102-114.","Environmental Modelling and Software"
"Reviewer4",53,"10.1016/j.envsoft.2017.01.025","https://doi.org/10.1016/j.envsoft.2017.01.025","Qiu, L.; Du, Z.; Zhu, Q.; Fan, Y. (2017) An integrated flood management system based on linking environmental models and disaster-related data. Environmental Modelling and Software. 91, 111-126.","Environmental Modelling and Software"
"Reviewer4",59,"10.1016/j.envsoft.2017.07.006","https://doi.org/10.1016/j.envsoft.2017.07.006","Vetrova, V.; Bardsley, E. (2017) A simple nonparametric index of bivariate association for environmental data exploration. Environmental Modelling and Software. 96, 283-290.","Environmental Modelling and Software"
"Reviewer4",85,"10.1016/j.envsoft.2015.05.009","https://doi.org/10.1016/j.envsoft.2015.05.009","Kersebaum, K.C.; Boote, K.J.; Jorgenson, J.S.; Nendel, C.; Bindi, M.; Frühauf, C.; Gaiser, T.; Hoogenboom, G.; Kollas, C.; Olesen, J.E.; Rötter, R.P.; Ruget, F.; Thorburn, P.J.; Trnka, M.; Wegehenkel, M. (2017) Analysis and classification of data sets for calibration and validation of agro-ecosystem models. Environmental Modelling and Software. 72, .","Environmental Modelling and Software"
"Reviewer4",91,"10.1016/j.envsoft.2016.11.004","https://doi.org/10.1016/j.envsoft.2016.11.004","Barca, E.; Porcu, E.; Bruno, D.; Passarella, G. (2017) An automated decision support system for aided assessment of variogram models. Environmental Modelling and Software. 87, 72-83.","Environmental Modelling and Software"
"Reviewer4",110,"10.1016/j.envsoft.2017.01.002","https://doi.org/10.1016/j.envsoft.2017.01.002","Craven, J.; Angarita, H.; Corzo Perez, G.A.; Vasquez, D. (2017) Development and testing of a river basin management simulation game for integrated management of the Magdalena-Cauca river basin. Environmental Modelling and Software. 90, 78-88.","Environmental Modelling and Software"
"Reviewer4",113,"10.1016/j.envsoft.2016.11.021","https://doi.org/10.1016/j.envsoft.2016.11.021","Tesfatsion, L.; Rehmann, C.R.; Cardoso, D.S.; Jie, Y.; Gutowski, W.J. (2017) An agent-based platform for the study of watersheds as coupled natural and human systems. Environmental Modelling and Software. 89, 40-60.","Environmental Modelling and Software"
"Reviewer4",114,"10.1016/j.envsoft.2016.10.004","https://doi.org/10.1016/j.envsoft.2016.10.004","Houska, T.; Kraft, P.; Liebermann, R.; Klatt, S.; Kraus, D.; Haas, E.; Santabarbara, I.; Kiese, R.; Butterbach-Bahl, K.; Müller, C.; Breuer, L.; Mara, T.A.; Belfort, B.; Fontaine, V.; Younes, A. (2017) Addressing factors fixing setting from given data: A comparison of different methods. Environmental Modelling and Software. 87, 29-38.","Environmental Modelling and Software"
"Reviewer4",150,"10.1016/j.envsoft.2017.05.004","https://doi.org/10.1016/j.envsoft.2017.05.004","Smith, R.; Kasprzyk, J.; Dilling, L. (2017) Participatory Framework for Assessment and Improvement of Tools (ParFAIT): Increasing the impact and relevance of water management decision support research. Environmental Modelling and Software. 95, 432-446.","Environmental Modelling and Software"
"Reviewer4",188,"10.1016/j.envsoft.2017.02.004","https://doi.org/10.1016/j.envsoft.2017.02.004","Xu, G.; Zhu, X.; Fu, D.; Dong, J.; Xiao, X. (2017) Automatic land cover classification of geo-tagged field photos by deep learning. Environmental Modelling and Software. 91, 127-134.","Environmental Modelling and Software"
"Reviewer4",240,"10.5194/hess-21-6345-2017","https://doi.org/10.5194/hess-21-6345-2017","Guerrero, J.-L.; Pernica, P.; Wheater, H.; MacKay, M.; Spence, C. (2017) Parameter sensitivity analysis of a 1-D cold region lake model for land-surface schemes. Hydrology and Earth System Sciences. 21, 6345-6362.","Hydrology and Earth System Sciences"
"Reviewer4",314,"10.5194/hess-21-4563-2017","https://doi.org/10.5194/hess-21-4563-2017","Shaha, D.C.; Cho, Y.-K.; Kim, B.G.; Rafi Afruz Sony, M.; Kundu, S.R.; Faruqul Islam, M. (2017) Spatiotemporal variation of Van der Burgh's coefficient in a salt plug estuary. Hydrology and Earth System Sciences. 21, 4563-4572.","Hydrology and Earth System Sciences"
"Reviewer4",341,"10.5194/hess-21-4053-2017","https://doi.org/10.5194/hess-21-4053-2017","Wever, N.; Comola, F.; Bavay, M.; Lehning, M. (2017) Simulating the influence of snow surface processes on soil moisture dynamics and streamflow generation in an alpine catchment. Hydrology and Earth System Sciences. 21, 4053-4071.","Hydrology and Earth System Sciences"
"Reviewer4",373,"10.5194/hess-21-3427-2017","https://doi.org/10.5194/hess-21-3427-2017","Clark, M.P.; Bierkens, M.F.P.; Samaniego, L.; Woods, R.A.; Uijlenhoet, R.; Bennett, K.E.; Pauwels, V.R.N.; Cai, X.; Wood, A.W.; Peters-Lidard, C.D. (2017) The evolution of process-based hydrologic models: Historical challenges and the collective quest for physical realism. Hydrology and Earth System Sciences. 21, 3427-3440.","Hydrology and Earth System Sciences"
"Reviewer4",379,"10.5194/hess-21-3353-2017","https://doi.org/10.5194/hess-21-3353-2017","Botto, A.; Ganora, D.; Claps, P.; Laio, F. (2017) Technical note: Design flood under hydrological uncertainty. Hydrology and Earth System Sciences. 21, 3353-3358.","Hydrology and Earth System Sciences"
"Reviewer4",396,"10.5194/hess-21-3061-2017","https://doi.org/10.5194/hess-21-3061-2017","Chu, Y.; Shen, Y.; Yuan, Z. (2017) Water footprint of crop production for different crop structures in the Hebei southern plain, North China. Hydrology and Earth System Sciences. 21, 3061-3069.","Hydrology and Earth System Sciences"
"Reviewer4",529,"10.5194/hess-21-515-2017","https://doi.org/10.5194/hess-21-515-2017","Arrighi, C.; Oumeraci, H.; Castelli, F. (2017) Hydrodynamics of pedestrians' instability in floodwaters. Hydrology and Earth System Sciences. 21, 515-531.","Hydrology and Earth System Sciences"
"Reviewer4",530,"10.5194/hess-21-459-2017","https://doi.org/10.5194/hess-21-459-2017","Rahman, M.; Rosolem, R. (2017) Towards a simple representation of chalk hydrology in land surface modelling. Hydrology and Earth System Sciences. 21, 459-471.","Hydrology and Earth System Sciences"
"Reviewer4",571,"10.1111/1752-1688.12592","https://doi.org/10.1111/1752-1688.12592","Kling, C.L.; Chaubey, I.; Cibin, R.; Gassman, P.W.; Panagopoulos, Y. (2017) Policy Implications from Multi-scale Watershed Models of Biofuel Crop Adoption across the Corn Belt. Journal of the American Water Resources Association. 53, 1313-1322.","Journal of the American Water Resources Association"
"Reviewer4",585,"10.1111/1752-1688.12553","https://doi.org/10.1111/1752-1688.12553","Floress, K.; Kolozsvary, M.B.; Mangun, J. (2017) Expert Perceptions of Approaches to Protecting Isolated Wetlands in the Northeastern United States. Journal of the American Water Resources Association. 53, 1048-1061.","Journal of the American Water Resources Association"
"Reviewer4",588,"10.1111/1752-1688.12560","https://doi.org/10.1111/1752-1688.12560","Bauwe, A.; Tiedemann, S.; Kahle, P.; Lennartz, B. (2017) Does the Temporal Resolution of Precipitation Input Influence the Simulated Hydrological Components Employing the SWAT Model?. Journal of the American Water Resources Association. 53, 997-1007.","Journal of the American Water Resources Association"
"Reviewer4",592,"10.1111/1752-1688.12544","https://doi.org/10.1111/1752-1688.12544","Todd, M.J.; Wigington, Jr., P.J.; Sproles, E.A. (2017) Hydrologic Landscape Classification to Estimate Bristol Bay, Alaska Watershed Hydrology. Journal of the American Water Resources Association. 53, 1008-1031.","Journal of the American Water Resources Association"
"Reviewer4",638,"10.1111/1752-1688.12482","https://doi.org/10.1111/1752-1688.12482","Bieger, K.; Arnold, J.G.; Rathjens, H.; White, M.J.; Bosch, D.D.; Allen, P.M.; Volk, M.; Srinivasan, R. (2017) Introduction to SWAT+, A Completely Restructured Version of the Soil and Water Assessment Tool. Journal of the American Water Resources Association. 53, 115-130.","Journal of the American Water Resources Association"
"Reviewer4",645,"10.1111/1752-1688.12489","https://doi.org/10.1111/1752-1688.12489","Beck, M.W.; Murphy, R.R. (2017) Numerical and Qualitative Contrasts of Two Statistical Models for Water Quality Change in Tidal Waters. Journal of the American Water Resources Association. 53, 197-219.","Journal of the American Water Resources Association"
"Reviewer4",649,"10.1111/1752-1688.12497","https://doi.org/10.1111/1752-1688.12497","Mittelstet, A.R.; Storm, D.E.; Fox, G.A.; Phelan, J.; Cuffney, T.; Patterson, L.; Eddy, M.; Dykes, R.; Pearsall, S.; Goudreau, C.; Mead, J.; Tarver, F. (2017) Fish and Invertebrate Flow-Biology Relationships to Support the Determination of Ecological Flows for North Carolina. Journal of the American Water Resources Association. 53, 42-55.","Journal of the American Water Resources Association"
"Reviewer4",660,"10.1111/1752-1688.12547","https://doi.org/10.1111/1752-1688.12547","Sadeghi, K.M.; Loáiciga, H.A.; Kharaghani, S. (2017) Stormwater Control Measures for Runoff and Water Quality Management in Urban Landscapes. Journal of the American Water Resources Association. NA, .","Journal of the American Water Resources Association"
"Reviewer4",718,"10.1016/j.jhydrol.2017.10.016","https://doi.org/10.1016/j.jhydrol.2017.10.016","Danandeh Mehr, A.; Nourani, V.; Hrnjica, B.; Molajou, A.; Xu, F.; Liu, Y.; Zachara, J.; Bowden, M.; Kennedy, D.; Plymale, A.E.; Liu, C. (2017) Redox transformation and reductive immobilization of Cr(VI) in the Columbia River hyporheic zone sediments. Journal of Hydrology. 555, 278-287.","Journal of Hydrology"
"Reviewer4",745,"10.1016/j.jhydrol.2017.09.026","https://doi.org/10.1016/j.jhydrol.2017.09.026","Mannina, G.; Cosenza, A.; Viviani, G. (2017) Micropollutants throughout an integrated urban drainage model: Sensitivity and uncertainty analysis. Journal of Hydrology. 554, 397-405.","Journal of Hydrology"
"Reviewer4",764,"10.1016/j.jhydrol.2017.09.010","https://doi.org/10.1016/j.jhydrol.2017.09.010","Liu, L.; Li, Z.W.; Nie, X.D.; He, J.J.; Huang, B.; Chang, X.F.; Liu, C.; Xiao, H.B.; Wang, D.Y. (2017) Hydraulic-based empirical model for sediment and soil organic carbon loss on steep slopes for extreme rainstorms on the Chinese loess Plateau. Journal of Hydrology. 554, 600-612.","Journal of Hydrology"
"Reviewer4",814,"10.1016/j.jhydrol.2017.08.024","https://doi.org/10.1016/j.jhydrol.2017.08.024","Wang, J.; Wang, X.; Dong, W. (2017) Rate decline curves analysis of multiple-fractured horizontal wells in heterogeneous reservoirs. Journal of Hydrology. 553, 527-539.","Journal of Hydrology"
"Reviewer4",836,"10.1016/j.jhydrol.2017.07.037","https://doi.org/10.1016/j.jhydrol.2017.07.037","Rouhier, L.; Le Lay, M.; Garavaglia, F.; Le Moine, N.; Hendrickx, F.; Monteil, C.; Ribstein, P. (2017) Impact of mesoscale spatial variability of climatic inputs and parameters on the hydrological response. Journal of Hydrology. 553, 13-25.","Journal of Hydrology"
"Reviewer4",861,"10.1016/j.jhydrol.2017.06.019","https://doi.org/10.1016/j.jhydrol.2017.06.019","Du, K.; Zhao, Y.; Lei, J. (2017) The incorrect usage of singular spectral analysis and discrete wavelet transform in hybrid models to predict hydrological time series. Journal of Hydrology. 552, 44-51.","Journal of Hydrology"
"Reviewer4",960,"10.1016/j.jhydrol.2017.04.009","https://doi.org/10.1016/j.jhydrol.2017.04.009","Bakker, M.; Miller, A.D.; Morgan, L.K.; Werner, A.D. (2017) Evaluation of analytic solutions for steady interface flow where the aquifer extends below the sea. Journal of Hydrology. 551, 660-664.","Journal of Hydrology"
"Reviewer4",971,"10.1016/j.jhydrol.2017.04.023","https://doi.org/10.1016/j.jhydrol.2017.04.023","Bejarano, M.D.; Sordo-Ward, Á.; Alonso, C.; Nilsson, C. (2017) Characterizing effects of hydropower plants on sub-daily flow regimes. Journal of Hydrology. 550, 186-200.","Journal of Hydrology"
"Reviewer4",1026,"10.1016/j.jhydrol.2017.04.028","https://doi.org/10.1016/j.jhydrol.2017.04.028","Horner, K.N.; Short, M.A.; McPhail, D.C. (2017) Chloride and bromide sources in water: Quantitative model use and uncertainty. Journal of Hydrology. 549, 571-580.","Journal of Hydrology"
"Reviewer4",1058,"10.1016/j.jhydrol.2017.04.004","https://doi.org/10.1016/j.jhydrol.2017.04.004","Zhang, J.; Zhang, Y.; Song, J.; Cheng, L. (2017) Evaluating relative merits of four baseflow separation methods in Eastern Australia. Journal of Hydrology. 549, 252-263.","Journal of Hydrology"
"Reviewer4",1181,"10.1016/j.jhydrol.2017.02.021","https://doi.org/10.1016/j.jhydrol.2017.02.021","Hsiao, C.-T.; Chang, L.-C.; Tsai, J.-P.; Chen, Y.-C. (2017) Features of spatiotemporal groundwater head variation using independent component analysis. Journal of Hydrology. 547, 623-637.","Journal of Hydrology"
